pv_wp,battery_kwh,cost_index,years_ok_study,mean_study,max_study,years_ok_pvgis,mean_pvgis,max_pvgis
650.0,3.0,13567.645280757592,16,0.04280821917808218,0.5707762557077625,15,0.10344150011228385,1.2671232876712328
650.0,4.0,14684.993065507007,16,0.008561643835616438,0.1141552511415525,16,0.05993150684931507,0.6392694063926941
650.0,5.0,15802.340850256423,16,0.0,0.0,16,0.029252283105022835,0.31963470319634707
650.0,7.0,18037.036419755255,16,0.0,0.0,16,0.0,0.0
650.0,10.0,21389.079774003505,16,0.0,0.0,16,0.0,0.0
700.0,0.75,11278.612765071404,1,1.7931263567632307,3.65296803652968,0,3.0015228497642044,5.148401826484019
700.0,1.0,11557.94971125876,11,0.8883953077825186,2.8767123287671232,2,1.7289744585423064,4.257990867579909
700.0,1.25,11837.286657446111,14,0.46700921039498966,2.442922374429224,12,1.013917349726776,3.801369863013699
700.0,1.5,12116.623603633467,15,0.26098003530703395,2.04337899543379,13,0.6117988497142999,3.3447488584474883
700.0,1.75,12395.960549820822,15,0.16187199016892484,1.632420091324201,15,0.377956028395339,2.945205479452055
700.0,2.0,12675.297496008174,15,0.1119524602639918,1.1986301369863013,15,0.25888445991466424,2.545662100456621
700.0,2.5,13233.971388382883,16,0.04992147927739102,0.5593607305936072,15,0.14550310963894503,1.7579908675799085
700.0,3.0,13792.645280757592,16,0.023544520547945206,0.2625570776255708,16,0.06920272225965017,0.9474885844748858
700.0,4.0,14909.993065507007,16,0.0,0.0,16,0.03567351598173516,0.4337899543378996
700.0,5.0,16027.340850256423,16,0.0,0.0,16,0.0021404109589041095,0.03424657534246575
700.0,7.0,18262.036419755255,16,0.0,0.0,16,0.0,0.0
700.0,10.0,21614.079774003505,16,0.0,0.0,16,0.0,0.0
750.0,0.75,11503.612765071404,3,1.5058064008034533,3.299086757990868,0,2.6906973607056415,4.794520547945205
750.0,1.0,11782.94971125876,12,0.7179850662474736,2.545662100456621,4,1.48800473151683,3.9497716894977173
750.0,1.25,12062.286657446111,15,0.3543549760461112,2.04337899543379,12,0.8299472733737555,3.3904109589041096
750.0,1.5,12341.623603633467,15,0.19536610774259552,1.6210045662100456,13,0.48701367055917355,2.9794520547945202
750.0,1.75,12620.960549820822,15,0.11835809816104001,1.2328767123287672,15,0.3016575903885021,2.5799086757990866
750.0,2.0,12900.297496008174,16,0.07557327145245402,0.7990867579908676,15,0.20396868839983032,2.1575342465753424
750.0,2.5,13458.971388382883,16,0.027809747486089276,0.28538812785388123,15,0.11197585273348803,1.3584474885844748
750.0,3.0,14017.645280757592,16,0.007134703196347032,0.0684931506849315,16,0.05208333333333333,0.7191780821917808
750.0,4.0,15134.993065507007,16,0.0,0.0,16,0.01997716894977169,0.2054794520547945
750.0,5.0,16252.340850256423,16,0.0,0.0,16,0.0,0.0
750.0,7.0,18487.036419755255,16,0.0,0.0,16,0.0,0.0
750.0,10.0,21839.079774003505,16,0.0,0.0,16,0.0,0.0
800.0,0.75,11728.612765071404,8,1.2883597512288842,2.9566210045662102,0,2.431204696584076,4.52054794520548
800.0,1.0,12007.94971125876,13,0.5817902100955661,2.317351598173516,8,1.2833869020884796,3.6073059360730597
800.0,1.25,12287.286657446111,15,0.2794971242857499,1.8150684931506849,12,0.6887678718466952,3.002283105022831
800.0,1.5,12566.623603633467,15,0.15043112321281535,1.3013698630136987,15,0.3978805642887442,2.6141552511415527
800.0,1.75,12845.960549820822,16,0.0834058499887716,0.8789954337899543,15,0.2488841792050303,2.214611872146119
800.0,2.0,13125.297496008174,16,0.05417500998078698,0.5821917808219178,15,0.17044143149437332,1.82648401826484
800.0,2.5,13683.971388382883,16,0.01212119794395788,0.14840182648401826,15,0.08486787933228536,1.0159817351598175
800.0,3.0,14242.645280757592,16,0.0,0.0,16,0.03710045662100457,0.4794520547945206
800.0,4.0,15359.993065507007,16,0.0,0.0,16,0.004280821917808219,0.0684931506849315
800.0,5.0,16477.340850256423,16,0.0,0.0,16,0.0,0.0
