pv_w,battery_kwh,lolp,curtailed_kwh,cost_index
200,7.0,0.06952054794520549,46.858004612074545,16012.036419755255
200,10.0,0.0545662100456621,44.53041606951271,19364.079774003505
250,0.75,0.08961187214611872,93.83314922344086,9253.612765071404
250,1.0,0.07123287671232877,91.74369692153975,9532.94971125876
250,1.25,0.059931506849315065,90.27684478835825,9812.286657446113
250,1.5,0.05228310502283105,89.361389455763,10091.623603633467
250,1.75,0.04577625570776256,88.49203786426578,10370.960549820822
250,2.0,0.0386986301369863,87.62352466066784,10650.297496008174
250,2.5,0.030136986301369864,86.53949975964072,11208.971388382883
250,3.0,0.025,85.79052362876912,11767.645280757592
250,4.0,0.015639269406392695,84.50241492340982,12884.993065507006
250,5.0,0.010502283105022832,83.69697504035247,14002.340850256423
250,7.0,0.0005707762557077625,82.08797536807167,16237.036419755255
250,10.0,0.0,81.42453459365557,19589.079774003505
300,0.75,0.06518264840182648,134.62011775387907,9478.612765071404
300,1.0,0.04726027397260274,132.34455792245097,9757.94971125876
300,1.25,0.034703196347031964,130.8187943034816,10037.286657446113
300,1.5,0.024657534246575342,129.61996233628943,10316.623603633467
300,1.75,0.019178082191780823,128.85044860214597,10595.960549820822
300,2.0,0.015867579908675798,128.47147330792197,10875.297496008174
300,2.5,0.01221461187214612,127.91621731811324,11433.971388382883
300,3.0,0.0091324200913242,127.48506171485299,11992.645280757592
300,4.0,0.0036529680365296802,126.62519726707269,13109.993065507006
300,5.0,0.0,125.99174926207492,14227.340850256423
300,7.0,0.0,125.58693495266692,16462.036419755255
300,10.0,0.0,124.97971932711826,19814.079774003505
350,0.75,0.050570776255707765,176.63437266303384,9703.612765071404
350,1.0,0.0341324200913242,174.57206027096439,9982.94971125876
350,1.25,0.02454337899543379,173.31173579048598,10262.286657446113
350,1.5,0.0182648401826484,172.44020111995172,10541.623603633467
350,1.75,0.015068493150684932,172.01853449066488,10820.960549820822
350,2.0,0.013356164383561644,171.8027597666684,11100.297496008174
350,2.5,0.010730593607305937,171.37122320821058,11658.971388382883
350,3.0,0.007534246575342466,170.93985279448395,12217.645280757592
350,4.0,0.0015981735159817352,170.07762441468861,13334.993065507006
350,5.0,0.0,169.66251120238465,14452.340850256423
350,7.0,0.0,169.25697583561998,16687.036419755255
350,10.0,0.0,168.64867309712017,20039.079774003505
